mid_date,start_date,end_date,volume,elevation,alongshore_centroid_m,alongshore_start_m,alongshore_end_m,mop_centroid,mop_start,mop_end,width,height,vol_unc,month
2017-03-12,2017-03-01,2017-03-23,1.1011551181957957,17.096563515864453,720.4430796668591,719.8540769540705,721.7583095994778,,,,1.904232645407319,1.5,0.03769042806544014,3
2017-03-12,2017-03-01,2017-03-23,6.394412590870929,10.164714157764454,1373.1100735208558,1371.0080463904887,1375.5626935134642,,,,4.554647122975439,4.0,0.08001258346731657,3
2017-03-12,2017-03-01,2017-03-23,0.21222276728835585,8.83768189881893,1372.119913325774,1371.7380853532813,1372.721129822079,,,,0.9830444687977433,0.5,0.028293080613302823,3
2017-03-12,2017-03-01,2017-03-23,0.3411696721948124,4.226234559024432,1374.6617842367032,1373.0809980765916,1375.8834600411355,,,,2.802461964543909,0.75,0.012455459956140256,3
2017-03-12,2017-03-01,2017-03-23,1.0454418958364415,10.531709850027553,1371.353306714289,1371.2513927118853,1372.234417985659,,,,0.9830252737738192,0.75,0.09287013573261935,3
2017-03-12,2017-03-01,2017-03-23,4.095701156749202,7.4708646040821,1374.625351405452,1373.0809980765916,1375.8834600411355,,,,2.802461964543909,1.75,0.09986002675206129,3
2017-03-12,2017-03-01,2017-03-23,0.3740057015694992,12.268781693010384,1371.490767032168,1371.2513927118853,1371.9833935056813,,,,0.7320007937960327,0.75,0.018369019020932603,3
2017-03-12,2017-03-01,2017-03-23,0.4753650676759423,4.236516477917999,1374.4546931924299,1374.1909699090756,1374.9228261131793,,,,0.7318562041036785,0.75,0.019006112732244902,3
2017-03-12,2017-03-01,2017-03-23,5.19181740018655,4.159102983625176,1375.3616107691983,1373.0809980765916,1377.9921266166493,,,,4.911128540057689,2.0,0.06511438812776216,3
2017-03-12,2017-03-01,2017-03-23,0.367097578689764,15.390717788349656,1371.9687489971514,1371.4947390323505,1372.721129822079,,,,1.2263907897286117,1.0,0.024390814692436112,3
2017-03-12,2017-03-01,2017-03-23,0.06685928887995123,6.3826926763583876,1373.7459276661566,1373.570451754611,1374.060486746952,,,,0.49003499234095216,0.5,0.01592169339870325,3
2017-03-12,2017-03-01,2017-03-23,0.03352252423917804,9.625625892989449,1374.9080826034767,1374.908082603477,1375.153390755877,,,,0.24530815239995718,0.5,0.007925411481295108,3
2017-03-12,2017-03-01,2017-03-23,0.032670936988121596,8.249999999999998,1373.6906999597657,1373.570451754611,1374.060486746952,,,,0.49003499234095216,0.25,0.011037734129983698,3
2017-03-12,2017-03-01,2017-03-23,0.05452599222877668,3.6068566936077078,1374.1035478510892,1374.1035478510894,1374.3488560034893,,,,0.24530815239995718,0.5,0.009107384725467904,3
2017-03-12,2017-03-01,2017-03-23,0.6028163287772164,6.678307857054494,1386.4404155542456,1386.1450384054333,1386.908454248216,,,,0.763415842782706,0.75,0.11153315667105615,3
2017-03-12,2017-03-01,2017-03-23,0.18781589399236023,15.265919599154945,1375.095275043842,1374.834420352243,1375.5626935134642,,,,0.7282731612212956,0.75,0.018703295874742426,3
2017-03-12,2017-03-01,2017-03-23,0.932110755968423,10.896355211895926,1374.3807247636544,1371.0080463904887,1375.5626935134642,,,,4.554647122975439,1.0,0.023816807293361116,3
2017-03-12,2017-03-01,2017-03-23,0.8153432168475101,6.002877302631877,1373.8031220763498,1373.0809980765916,1375.8834600411355,,,,2.802461964543909,1.0,0.02935280345179353,3
2017-03-12,2017-03-01,2017-03-23,3.9221179804320494,20.39225302693461,1371.1502699264377,1370.9706484805793,1371.698921635747,,,,0.7282731551676989,1.5,0.14785320243060623,3
2017-03-12,2017-03-01,2017-03-23,3.8682684867605532,9.831419190850337,1373.2841519652754,1371.0080463904887,1375.5626935134642,,,,4.554647122975439,2.0,0.07927620059668303,3
2017-03-12,2017-03-01,2017-03-23,0.26608268655632855,17.89227980409104,837.2398799730148,836.9847296751104,837.7110984739847,,,,0.7263687988743186,1.0,0.02270650866809199,3
2017-03-12,2017-03-01,2017-03-23,0.23516275916003787,3.2517726894469754,880.1715241155625,879.9248286862858,880.6615062570199,,,,0.7366775707341731,0.75,0.021831952572521747,3
2017-03-12,2017-03-01,2017-03-23,0.17039478360633437,15.246367143537373,894.9927816982047,894.7530106799677,895.4903874085285,,,,0.7373767285607755,0.75,0.018752824396204855,3
2017-03-12,2017-03-01,2017-03-23,0.40305282387629243,3.36015220501909,1151.1998317606613,1150.8153365142643,1151.8051197631285,,,,0.9897832488641143,1.0,0.02360311582131913,3
2017-03-12,2017-03-01,2017-03-23,0.2834729494421901,12.59824766415797,1176.477372446171,1176.2207990125753,1176.961532997433,,,,0.7407339848577976,1.0,0.02102725254613544,3
2017-03-12,2017-03-01,2017-03-23,0.1903068756259056,15.496967353796853,1178.702661242644,1178.4545092354529,1179.1942238514312,,,,0.7397146159783006,0.75,0.020844452659382874,3
2017-03-12,2017-03-01,2017-03-23,0.15738872934720294,3.4978711291840967,950.1404290996597,949.8900587270036,950.6398999206722,,,,0.7498411936685443,0.75,0.01744184561090862,3
2017-03-12,2017-03-01,2017-03-23,0.2944409835711827,3.2882390321840904,1196.8943560044734,1196.5290144211613,1197.5037807999179,,,,0.9747663787566125,0.75,0.024960304046378258,3
