mid_date,start_date,end_date,volume,elevation,alongshore_centroid_m,alongshore_start_m,alongshore_end_m,width,height,vol_unc,month
2017-11-11,2017-10-02,2017-12-21,3.224839020823764,4.51267202859408,1253.7696974032458,1252.423202527687,1255.5478475145064,3.124644986819476,3.0,0.2443637168291679,11
2017-11-11,2017-10-02,2017-12-21,0.40146571667815556,15.248642948933288,1477.6562443312453,1477.2316208388656,1478.2247362099588,0.993115371093154,1.25,0.051164684232149704,11
2017-11-11,2017-10-02,2017-12-21,0.040305136761778965,8.25,1478.5965670249795,1478.4790599136613,1478.973199554719,0.4941396410576999,0.25,0.01578490345423106,11
2017-11-11,2017-10-02,2017-12-21,0.912532482585907,22.471164512241547,1476.7155394871083,1476.4831579918973,1477.4762728642672,0.9931148723699152,1.0,0.14583518453976252,11
2017-11-11,2017-10-02,2017-12-21,0.16815838918345422,10.252626713679025,1478.4865632051003,1478.2295720484108,1478.973199554719,0.7436275063082576,0.75,0.036853749422719906,11
2017-11-11,2017-10-02,2017-12-21,0.1614180423946213,16.984129992857536,1477.6786608861062,1477.4811084549874,1478.2247362099588,0.743627754971385,1.0,0.03389980053992625,11
2017-11-11,2017-10-02,2017-12-21,0.545811084458165,18.845721466770716,1477.6661775155073,1477.2316208388656,1478.2247362099588,0.993115371093154,2.0,0.060123532985824624,11
2017-11-11,2017-10-02,2017-12-21,0.10924453006557934,16.67246549925789,1478.0625195312605,1477.7305963197723,1478.4742240738124,0.7436277540400624,0.75,0.027698001852639154,11
2017-11-11,2017-10-02,2017-12-21,0.20376198681008442,12.01838444308768,1480.0689946911582,1479.7264982410707,1480.7196138603613,0.9931156192906201,0.75,0.039544526140034564,11
2017-11-11,2017-10-02,2017-12-21,0.2727118389879707,23.114692871645577,1478.45930748631,1478.2295720484108,1478.973199554719,0.7436275063082576,1.0,0.041425906908109766,11
2017-11-11,2017-10-02,2017-12-21,0.5005584721127022,15.21025482993844,1480.0260666052664,1479.47701037582,1480.7196138603613,1.2426034845411777,1.5,0.058907700111115124,11
2017-11-11,2017-10-02,2017-12-21,0.13934804434615003,8.583010359451276,1478.4455334187417,1478.2295720484108,1478.973199554719,0.7436275063082576,0.75,0.03240398199591876,11
2017-11-11,2017-10-02,2017-12-21,0.04912851205788739,12.5,1480.2172349336145,1479.9759861044586,1480.7196138603613,0.7436277559027076,0.25,0.019545430238030848,11
2017-11-11,2017-10-02,2017-12-21,0.17125739638921617,9.256830407397672,1481.4806773723535,1481.2234246823937,1481.9670521882363,0.7436275058425963,0.75,0.03758608104905614,11
2017-11-11,2017-10-02,2017-12-21,0.16750963317509554,38.50919975638441,1476.984449970348,1476.732645608019,1477.4762728642672,0.7436272562481463,0.75,0.033909825937910254,11
2017-11-11,2017-10-02,2017-12-21,0.16337379068568164,31.24437314895132,1478.2199282993013,1477.9800841845572,1478.723711939063,0.7436277545057237,0.75,0.03454397428479006,11
2017-11-11,2017-10-02,2017-12-21,0.2533872648055498,41.63932759311956,1477.221114320124,1476.9821332241409,1477.725760480389,0.7436272562481463,1.0,0.038653764060756934,11
2017-11-11,2017-10-02,2017-12-21,0.3000806940916087,25.49878822806444,1479.9762824143127,1479.7264982410707,1480.4701259951107,0.7436277540400624,1.25,0.043093174340040785,11
2017-11-11,2017-10-02,2017-12-21,0.16996936463848314,21.831699626874403,1483.404901219088,1482.9698389889672,1483.9629538608715,0.993114871904254,0.75,0.03293017321170755,11
2017-11-11,2017-10-02,2017-12-21,0.11435739041843451,21.373972904961448,1483.2445639215994,1482.9698389889672,1483.713466245681,0.7436272567138076,0.5,0.027316991159256176,11
2017-11-11,2017-10-02,2017-12-21,0.27460795334783944,26.68304064215288,1483.0764895246293,1482.7203513723798,1483.713466245681,0.9931148733012378,1.0,0.04058573480985905,11
2017-11-11,2017-10-02,2017-12-21,0.10188570295653121,26.09342369399558,1483.0260022555635,1482.7203513723798,1483.4639786290936,0.7436272567138076,0.5,0.02601549581577245,11
2017-11-11,2017-10-02,2017-12-21,0.2054531439356729,36.225550205590295,1481.4869443682019,1481.2234246823937,1481.9670521882363,0.7436275058425963,0.75,0.03818640552593755,11
