mid_date,start_date,end_date,volume,elevation,alongshore_centroid_m,alongshore_start_m,alongshore_end_m,width,height,vol_unc,month,qc_flag
2021-10-10,2021-09-14,2021-11-06,691.8613921858451,9.480916265124389,796.5499469365756,781.5741939214058,819.9823933602311,38.40819943882525,13.25,0.9475888830071502,10,real
2018-12-19,2018-10-10,2019-02-28,116.47815666757496,9.216884962946429,4251.786672558575,4244.863060546573,4257.173477948178,12.310417401604354,11.25,0.4328040881644077,12,real
2024-11-16,2024-11-14,2024-11-19,114.8981120746077,3.5426460251312513,2772.720021477939,2710.1723993741907,2831.6700971070677,121.497697732877,2.5,0.4874027616935814,11,real
2022-07-23,2022-07-18,2022-07-29,113.56042275843318,7.814224879959893,196.3472061132159,156.59529259381816,245.0686020082794,88.47330941446126,6.75,0.850097327241687,7,needs_check
2018-12-19,2018-10-10,2019-02-28,113.40392178557204,14.505453860931157,3860.198739926397,3854.712650365196,3865.219849289395,10.507198924198748,7.5,0.3347885326040165,12,real
2021-12-15,2021-12-13,2021-12-17,87.19047941657155,9.591419184277871,3424.7438059374736,3398.985953669995,3445.199493603781,46.21353993378579,10.25,0.7088280635275868,12,needs_check
2019-12-16,2019-09-26,2020-03-06,84.53205390388156,8.91948825579548,3181.1075017020858,3170.980861125048,3190.589540713001,19.608679587952793,18.5,0.4499674710239121,12,real
2024-04-02,2024-03-25,2024-04-11,76.15130577822751,4.706543050423716,1976.449418823896,1973.8434512321835,1979.6029458614064,5.7594946292229,2.0,0.4170546513313475,4,needs_check
2025-01-05,2024-12-27,2025-01-14,75.08727836459049,3.89131494538925,2644.846017233476,2596.1233358290046,2685.899307866115,89.77597203711048,2.25,0.4052115732300854,1,real
2018-12-19,2018-10-10,2019-02-28,73.2097225398796,6.88941891586387,5108.804172256153,5093.685476589482,5121.6110064671375,27.925529877655208,8.0,0.4941315221438258,12,real
2022-07-12,2022-07-06,2022-07-18,71.95272361824634,6.693251469380251,5243.0508024886085,5211.445210735314,5277.821134249214,66.37592351390049,6.75,0.6239109666846452,7,needs_check
2023-01-20,2023-01-17,2023-01-24,70.69568150395153,6.650643470165196,4751.248207144092,4742.960612908471,4761.442685665097,18.482072756625712,5.75,0.3021362051004941,1,real
2023-03-11,2023-03-07,2023-03-16,70.55687234071539,4.977437260133076,3089.829670342444,3082.624599241186,3100.900274865795,18.275675624608994,2.75,0.2911263777046193,3,real
2024-01-04,2023-12-28,2024-01-11,68.02690973804386,7.975747033553506,3340.7053347114024,3333.974060141016,3346.2374527128413,12.263392571825534,11.25,0.427547391633172,1,real
2024-11-16,2024-11-14,2024-11-19,63.71692738013323,3.8988738609632207,2659.360933461826,2603.591240055859,2711.104760877788,107.51352082192898,3.0,0.3691370889768208,11,real
2021-10-10,2021-09-14,2021-11-06,60.634275298381226,3.6478150311358246,802.3294356806291,800.1696234866977,805.3017910718918,5.132167585194111,2.25,0.2386836703240886,10,needs_check
2021-06-12,2021-03-11,2021-09-14,58.06384779391503,24.87256986458704,4533.168457952101,4529.872440041974,4536.112188778352,6.2397487363778055,3.5,0.1967977097349909,6,needs_check
2024-01-20,2024-01-11,2024-01-29,56.76798740855965,2.6846683666139786,1836.51452754067,1825.6184879112989,1848.526703223586,22.90821531228721,2.0,0.2497661521975012,1,real
2018-12-19,2018-10-10,2019-02-28,54.20761651591358,5.098650569753702,3349.9036576326284,3339.292703581508,3358.26221179543,18.96950821392238,6.5,0.3553428085990053,12,real
2024-04-18,2024-04-11,2024-04-26,54.06474306640551,5.058736959110532,1740.1080522083423,1738.4180850242265,1742.1572557515465,3.739170727320015,1.5,0.3776882137518689,4,needs_check
2019-12-16,2019-09-26,2020-03-06,52.661420353301686,4.230677043257876,1417.5761947562833,1391.8947705309838,1434.0139462146908,42.119175683707,2.5,0.3321089080283901,12,real
2018-12-19,2018-10-10,2019-02-28,51.88856552900883,10.82994175145704,3864.582330050462,3862.180698208977,3868.0203671152703,5.839668906293809,5.75,0.2185526905803771,12,real
2022-07-23,2022-07-18,2022-07-29,51.84086603537935,14.078348875587244,441.1098416427,423.6459558941424,461.7759681744501,38.13001228030771,10.0,0.5324255523254111,7,needs_check
2022-03-26,2022-03-22,2022-03-31,51.80854682808139,6.161371298896773,3984.0345882930615,3977.323988792952,3994.5991531880577,17.275164395105094,4.5,0.3251245767769712,3,real
2024-03-23,2024-03-21,2024-03-25,51.23975406285539,8.234547683506154,1707.0666569994205,1694.572378915269,1718.1202324475162,23.547853532247245,9.25,0.5243564675354366,3,needs_check
2019-12-16,2019-09-26,2020-03-06,50.43408773037628,4.01961409714121,1260.5878089493413,1236.3265622984618,1288.9261337793432,52.59957148088142,2.25,0.3166301475280519,12,real
2024-03-02,2024-02-26,2024-03-07,46.41745883326795,3.2841481567826016,1831.7602594616117,1801.9943978204392,1852.344738197513,50.350340377073735,2.0,0.3043316561413933,3,real
2018-12-19,2018-10-10,2019-02-28,45.3567734219893,4.9141292882239105,1117.1269035486232,1102.9873935193757,1132.1628412804566,29.17544776108116,4.25,0.2956379249074976,12,real
2024-02-15,2024-02-09,2024-02-21,44.56045597405963,2.9064139924061876,1833.9624693969809,1825.1412337776271,1848.765330289956,23.624096512328833,1.5,0.2548194787757543,2,real
2018-12-19,2018-10-10,2019-02-28,44.3668592463216,5.932657090756881,3362.464524487654,3359.411049584858,3367.512025551405,8.100975966546685,6.25,0.2915717490829794,12,real
2025-04-25,2025-04-21,2025-04-29,43.38597573744542,4.077586433793506,2506.324848448966,2487.499548295047,2528.4367508352734,40.93720254022628,2.25,0.2984145548740418,4,real
2021-06-12,2021-03-11,2021-09-14,43.36929859741666,2.9911180686495578,4084.167292650153,4076.3737117541023,4093.794006893877,17.42029513977468,1.75,0.2078102965217509,6,real
2025-03-02,2025-02-25,2025-03-07,40.78532440669186,17.784066440888868,3512.2400342328287,3507.7787828352302,3517.562714408152,9.783931572921574,4.0,0.4604077260042576,3,real
2021-06-12,2021-03-11,2021-09-14,40.1203144396307,21.550626200565148,4529.880936797575,4524.351413059048,4534.671920849942,10.320507790893316,2.75,0.2495628675865047,6,needs_check
2020-06-30,2020-04-15,2020-09-15,37.66835271276,4.675489983348869,1421.9613163617048,1408.4638814586217,1434.476422399748,26.012540941126645,2.5,0.2940072671309035,6,real
2025-04-25,2025-04-21,2025-04-29,37.35477959778123,11.889590251328446,1466.731187560836,1465.45492199203,1468.0059361704623,2.551014178432524,2.0,0.5970838271293966,4,real
2020-03-26,2020-03-06,2020-04-15,37.07108983875904,6.111789854542165,4004.1889142649065,4000.8950796108697,4008.135027174372,7.2399475635029376,9.0,0.3099050852305405,3,real
2018-12-19,2018-10-10,2019-02-28,37.06226397915964,5.698511587734538,1674.9558383386675,1666.8237288496457,1681.3991649453528,14.57543609570712,4.5,0.2609615984132405,12,real
2024-02-03,2024-01-29,2024-02-09,36.71377425066932,7.843139809265581,5192.896552513408,5188.240850994829,5197.46181715792,9.220966163091362,8.5,0.3137738365937774,2,real
2018-12-19,2018-10-10,2019-02-28,36.18877341534492,4.275650703837692,1419.5328722800475,1412.4311336344108,1428.464233851526,16.033100217115134,3.0,0.2032723075268322,12,real
2019-12-16,2019-09-26,2020-03-06,35.77015371908761,6.980419339081741,4505.604441179763,4499.626817378681,4511.627637593541,12.00082021486014,6.75,0.31096850327256,12,real
2024-04-02,2024-03-25,2024-04-11,35.61709765927708,5.246426231763121,1964.70386389535,1963.2818048060872,1966.1608498413116,2.879045035224408,1.75,0.3913519208908831,4,needs_check
2019-04-07,2019-03-20,2019-04-25,35.594383748212735,10.943730938918517,3183.7068064581235,3179.615700732451,3188.722548238933,9.106847506482154,10.25,0.2944378458983319,4,real
2018-12-19,2018-10-10,2019-02-28,34.77168900720871,18.41731356626225,3862.060543099489,3860.3136860136874,3864.5197193631902,4.206033349502832,3.25,0.1298959932465642,12,real
2019-12-16,2019-09-26,2020-03-06,34.54792739565516,5.339217186916234,4252.600534366597,4245.0964383012615,4257.404727057554,12.308288756292312,5.0,0.2515951163025667,12,real
2025-09-18,2025-09-15,2025-09-22,34.1581456020381,26.458576407242052,4308.283768721599,4304.572154591326,4311.979509558063,7.40735496673733,1.5,0.1582975359858732,9,needs_check
2022-07-12,2022-07-06,2022-07-18,34.10965277137365,6.696224187639975,5189.7320767271385,5164.287963198032,5211.434335205238,47.14637200720608,4.5,0.4379750728942255,7,needs_check
2025-01-05,2024-12-27,2025-01-14,34.05222198302824,3.594398228097626,2718.820833927897,2695.835352833383,2749.336459185928,53.50110635254532,2.5,0.2670507491246596,1,needs_check
2023-03-28,2023-03-22,2023-04-04,33.71051809609621,7.835402319721133,1324.5145123150785,1323.7513859989122,1325.6235935278237,1.872207528911531,1.5,0.0593548855385803,3,real
2022-04-07,2022-03-31,2022-04-15,33.04025586559533,4.833484804358338,3943.480741890264,3934.488745523151,3949.761296769604,15.272551246453077,6.25,0.2982344832832766,4,real
2019-04-07,2019-03-20,2019-04-25,32.887444524428005,3.1319076291904615,807.5942005218983,788.6698183608241,823.4078664905392,34.738048129715025,2.0,0.2478323312387926,4,real
2018-12-19,2018-10-10,2019-02-28,32.83849178737143,6.004714569066679,2535.686741537135,2526.5794242159463,2544.6236814484,18.04425723245367,4.25,0.3194929160059447,12,real
2024-04-02,2024-03-25,2024-04-11,31.94438448325415,4.313477007543376,1972.7398988183124,1971.2030394445171,1974.08208472142,2.879045276902616,1.75,0.072490236885457,4,needs_check
2024-01-04,2023-12-28,2024-01-11,31.85030925561837,3.7493927515661567,2053.166385218168,2041.29402164137,2065.776458928827,24.482437287457287,1.25,0.1679678924618793,1,real
2018-12-19,2018-10-10,2019-02-28,31.823765873635505,4.209490980127268,3316.9256541497457,3298.3622892657295,3334.443938997574,36.081649731844664,2.25,0.2696945300661053,12,real
2024-04-02,2024-03-25,2024-04-11,31.821450054939213,5.826514075303433,1969.2164757645337,1967.362440788187,1971.6817102604543,4.319269472267479,1.25,0.5210688666505159,4,needs_check
2020-03-26,2020-03-06,2020-04-15,31.3778979317265,6.317439417674593,1371.5587141423782,1358.2898141727785,1386.5325785074383,28.242764334660023,1.75,0.2203277612211923,3,real
2018-12-19,2018-10-10,2019-02-28,31.370384258026036,5.983256141061489,3180.367168162943,3176.8152124895714,3188.489174062386,11.673961572814733,7.0,0.2976648255257612,12,real
2023-01-20,2023-01-17,2023-01-24,31.338085811841637,4.120343231848821,3096.226519716767,3092.3368528396823,3103.212716638576,10.875863798893988,1.75,0.249584288425027,1,real
2021-10-10,2021-09-14,2021-11-06,30.89353148763251,5.042262627807895,1238.4699330769304,1235.8372077560052,1241.4587412094695,5.621533453464508,1.5,0.4064761992281052,10,needs_check
2019-04-07,2019-03-20,2019-04-25,30.82022542744054,3.264553642033175,699.510065880374,679.0002820407972,719.6585933985189,40.658311357721686,1.25,0.2105793452751926,4,real
2025-10-19,2025-10-17,2025-10-22,29.772071018631927,6.171788565437786,5285.851226018827,5284.18899268331,5288.097899573389,3.908906890079379,3.25,0.4735048761445863,10,needs_check
2025-11-01,2025-10-27,2025-11-06,29.482208646460418,3.5635324518831073,2394.6118053152636,2374.644892249722,2415.450056675356,40.80516442563385,2.25,0.2420034451377859,11,real
2021-10-10,2021-09-14,2021-11-06,29.367346831136103,4.0973857668510005,818.7231291563589,815.5842558899894,822.4291604086757,6.844904518686235,5.5,0.3248450533250189,10,real
2018-12-19,2018-10-10,2019-02-28,29.36461835547855,4.750433636573071,2959.5412141648517,2953.8276253221557,2966.668417179957,12.840791857801378,3.75,0.3174002167163636,12,real
2018-07-04,2018-03-29,2018-10-10,29.308556846094376,4.420592780159963,795.7879431133939,794.052705867216,797.4721365193836,3.419430652167648,2.5,0.22658207712313,7,real
2024-04-18,2024-04-11,2024-04-26,28.508192830429348,5.245886225414679,1966.80103954106,1962.801729913801,1971.4416729337536,8.639943019952625,2.0,0.1696205969182275,4,real
2024-04-18,2024-04-11,2024-04-26,27.966130953450374,4.919936368967322,1742.9065832061242,1741.9186222623102,1744.257578093093,2.338955830782652,1.25,0.3808800324810066,4,real
2021-11-14,2021-11-06,2021-11-22,27.860950737417863,13.650627206401168,795.9320373227571,790.3825552952476,801.3869637958705,11.004408500622958,5.0,0.2395762337098466,11,real
2025-05-17,2025-05-16,2025-05-19,27.75069084961673,6.294202227689207,5285.665905443439,5284.433677641675,5287.608529901132,3.1748522594571114,3.0,0.3684728438513285,5,needs_check
2019-12-16,2019-09-26,2020-03-06,27.569425447776613,15.814111646251586,4170.036132284479,4166.914878189098,4174.621600775048,7.706722585950047,5.25,0.2634909641985949,12,real
2024-10-18,2024-10-16,2024-10-21,27.451412238593445,17.11549179223438,4337.576015225793,4336.715777143836,4338.804402588401,2.0886254445649683,2.0,0.091120029757388,10,needs_check
2023-01-20,2023-01-17,2023-01-24,27.338999160818933,4.145583126510798,3089.9938729087,3087.0182376857847,3092.5754863289185,5.557248643133789,1.75,0.2141163723382854,1,real
2025-03-28,2025-03-25,2025-04-01,27.134708132919148,3.8499125326520702,2542.8540131862133,2515.9422981268726,2573.0247704517096,57.082472324837,2.0,0.2773405746307609,3,real
2019-12-16,2019-09-26,2020-03-06,26.6971618180468,16.48204318849808,4160.604588037353,4155.712744073942,4165.753245147876,10.040501073934138,5.0,0.2503645417570186,12,real
2021-10-10,2021-09-14,2021-11-06,26.632184663212897,3.475047580537348,798.7450230719584,796.9888263251632,800.4082569759339,3.419430650770664,1.75,0.1192108849961375,10,needs_check
2024-04-02,2024-03-25,2024-04-11,26.499091010677446,4.6654214730544625,1969.8213157599664,1968.8026652247645,1971.2016356089152,2.3989703841507435,1.5,0.0700007258076321,4,needs_check
2019-12-16,2019-09-26,2020-03-06,26.474309937012595,2.718745937533584,2812.172053513977,2784.1436304836534,2843.6551711834036,59.511540699750185,1.25,0.210507970927447,12,real
2021-06-12,2021-03-11,2021-09-14,26.236309005497947,24.81748121844173,4536.425881241026,4535.153421326075,4537.312411732972,2.158990406896919,3.0,0.1711355736326025,6,unreviewed
2025-10-04,2025-09-30,2025-10-08,26.18282288838799,26.51225224194344,4308.59911759731,4305.728400140535,4311.748260448221,6.019860307686031,1.25,0.1039847438866197,10,unreviewed
2025-02-04,2025-01-30,2025-02-10,26.177011148732756,11.265268727396526,1479.4052139517055,1478.4042514539324,1480.9552656332962,2.551014179363847,2.5,0.3284811339866968,2,unreviewed
2021-06-12,2021-03-11,2021-09-14,25.93875458109277,11.007970181185083,3428.7229787046203,3426.524222899694,3431.196984397713,4.672761498019099,7.5,0.2282801977397714,6,unreviewed
2025-11-13,2025-11-10,2025-11-17,25.92878262450294,26.516506697029975,4308.584027120253,4305.728400140535,4311.748260448221,6.019860307686031,1.25,0.1366973512796889,11,unreviewed
2023-12-20,2023-12-13,2023-12-28,25.891808572705557,5.91729299069749,3326.3218901888317,3319.868092755787,3332.1314853276126,12.263392571825534,7.0,0.306210289282395,12,unreviewed
2021-06-12,2021-03-11,2021-09-14,25.707218290459902,13.269450897465411,3184.2079275452425,3181.0159453228116,3187.0889299404807,6.072984617669135,6.75,0.2166746263859498,6,unreviewed
2018-12-19,2018-10-10,2019-02-28,25.685803798402823,3.6346816251690006,2871.4241823008565,2867.0409319414757,2876.108884744346,9.067952802870424,1.75,0.2572431342876042,12,unreviewed
2024-10-18,2024-10-16,2024-10-21,25.38743121907979,13.45201872964252,2626.1475642965543,2624.12797521893,2628.333932542242,4.205957323312759,2.5,0.4052317423861442,10,unreviewed
2025-10-19,2025-10-17,2025-10-22,25.13110126686552,12.333679604187727,5273.875637830039,5272.933487523813,5274.884914741851,1.9514272180385888,1.5,0.3222038326431575,10,unreviewed
